id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_stay_intention,propensity_score,exit_date,manager_efficacy_index,workload_index_mgr,stay_intention_index_mgr
7975,562,1,Asia Pacific,Digital,Supply Chain,Meets,Male,38,21,9,15,4.38,3.86,2.48,0.0853,,4.9,4.6,3.2
7976,709,1,Europe,Digital,Human Resources,Meets,Female,34,3,7,19,2.08,2.53,2.58,0.0853,,4.3,2.4,2.6
7977,881,0,Europe,HR,Data Science,Meets,Male,41,21,8,18,3.49,3.26,3.15,0.0383,,3.7,2.0,2.8
7978,514,1,North America,Manufacturing,Legal & Compliance,Meets,Female,41,7,11,23,2.9,2.72,1.84,0.0348,2026-05-28,,,
7979,850,0,North America,HR,Finance & Accounting,Meets,Male,42,10,11,18,1.48,3.33,2.4,0.0383,2026-08-20,1.0,2.7,1.9
7980,1009,0,Europe,Finance,Clinical Operations,Meets,Male,38,7,8,23,3.75,1.38,2.51,0.0331,,3.6,2.8,1.9
7981,1047,0,Middle East & Africa,Finance,Regulatory Affairs,Meets,Female,41,7,10,17,3.47,3.75,3.98,0.0331,2026-06-05,,,
7982,619,0,Middle East & Africa,Digital,Market Access,Meets,Male,42,17,12,27,3.38,3.9,3.59,0.0853,,3.8,5.0,2.5
7983,917,0,Latin America,Finance,Market Access,Far Exceeds,Female,53,1,6,7,2.35,3.18,2.16,0.1022,,2.8,3.5,2.1
7984,973,0,North America,Finance,Legal & Compliance,Exceeds,Male,41,23,10,12,4.28,3.2,3.15,0.0588,,2.7,5.0,2.9
7985,304,0,Latin America,Commercial,Pharmacovigilance,Meets,Female,39,10,12,16,3.64,3.27,3.45,0.0422,2026-01-20,,,
7986,782,0,North America,HR,Supply Chain,Below,Female,29,7,7,14,3.68,3.03,1.0,0.0,,3.5,3.3,1.9
7987,773,0,Europe,HR,Supply Chain,Meets,Female,29,3,10,18,4.11,4.29,2.06,0.0383,,3.9,4.5,3.7
7988,829,0,Middle East & Africa,HR,Legal & Compliance,Meets,Non-Binary/Other,39,18,7,33,3.8,2.91,5.0,0.0383,,4.2,1.6,3.4
7989,839,0,Middle East & Africa,HR,Market Access,Exceeds,Male,38,5,11,26,2.76,4.04,3.42,0.0677,2026-07-29,3.0,3.6,3.5
7990,146,0,Europe,R&D,Quality Assurance,Meets,Female,32,3,9,23,3.73,3.18,4.28,0.0977,,3.9,2.2,2.3
7991,894,0,Latin America,HR,Communications,Meets,Male,32,9,9,19,3.37,2.87,3.13,0.0383,,4.0,4.1,2.8
7992,662,0,Latin America,Digital,IT & Digital,Meets,Male,42,18,11,30,3.36,5.0,2.87,0.0853,,3.8,4.5,2.6
7993,630,0,Asia Pacific,Digital,IT & Digital,Below,Male,35,5,6,11,3.81,2.13,2.19,0.0,2026-05-29,,,
7994,107,0,North America,R&D,Quality Assurance,Meets,Female,33,12,6,8,2.44,2.33,4.56,0.0977,2026-07-06,2.3,1.1,4.0
7995,804,0,Latin America,HR,Pharmacovigilance,Meets,Female,32,14,12,21,1.14,3.2,3.23,0.0383,2026-05-01,,,
7996,437,0,Europe,Manufacturing,Regulatory Affairs,Far Exceeds,Male,33,14,9,13,3.01,1.75,3.29,0.1069,,3.6,1.4,2.5
7997,841,0,Latin America,HR,Legal & Compliance,Below,Female,36,5,5,20,1.91,1.7,4.3,0.0,,2.4,2.7,3.0
7998,648,0,Middle East & Africa,Digital,Quality Assurance,Meets,Female,38,27,10,27,2.97,3.92,2.29,0.0853,,3.1,5.0,3.2
7999,227,0,North America,Commercial,Quality Assurance,Meets,Female,39,2,6,10,1.87,4.12,2.55,0.0422,,1.3,4.3,2.1
8000,1034,0,Asia Pacific,Finance,Finance & Accounting,Meets,Male,35,11,8,11,3.36,2.38,3.68,0.0331,2026-01-21,,,
8001,192,0,North America,Commercial,Sales,Exceeds,Male,27,21,9,17,3.21,1.88,2.19,0.0743,2026-08-01,4.0,2.6,3.2
8002,485,0,Middle East & Africa,Manufacturing,Sales,Below,Male,31,2,8,10,3.23,3.18,1.43,0.0,,2.6,3.7,1.0
8003,873,0,Middle East & Africa,HR,Medical Affairs,Far Exceeds,Male,35,9,9,28,3.78,2.83,3.33,0.1168,2026-03-17,,,
8004,14,0,Middle East & Africa,R&D,Legal & Compliance,Exceeds,Male,44,23,9,13,4.25,1.81,3.26,0.1648,,3.4,3.1,3.9
8005,842,0,Middle East & Africa,HR,Sales,Exceeds,Male,37,9,9,11,2.8,3.82,2.08,0.0677,,2.9,3.7,1.8
8006,513,0,Europe,Manufacturing,Regulatory Affairs,Below,Non-Binary/Other,41,4,6,8,3.48,2.72,2.81,0.0,,4.7,3.0,1.5
8007,418,0,Asia Pacific,Manufacturing,Regulatory Affairs,Meets,Female,46,4,5,17,3.49,3.49,2.8,0.0348,,3.8,2.2,2.5
8008,1035,0,Middle East & Africa,Finance,Sales,Exceeds,Female,37,6,7,27,2.05,2.77,2.38,0.0588,,2.5,3.0,3.8
8009,365,0,Middle East & Africa,Manufacturing,Human Resources,Exceeds,Female,38,9,8,28,4.06,2.94,2.88,0.0616,,3.7,3.4,4.4
8010,253,0,Latin America,Commercial,Finance & Accounting,Meets,Female,38,18,9,26,2.52,1.47,4.31,0.0422,,2.8,1.6,4.8
8011,947,0,Asia Pacific,Finance,Data Science,Meets,Male,38,11,11,22,2.66,4.85,2.7,0.0331,,3.8,4.6,4.5
8012,766,0,North America,HR,Clinical Operations,Meets,Female,32,9,9,16,3.03,3.25,4.95,0.0383,,3.6,2.9,3.8
8013,730,0,Asia Pacific,HR,Pharmacovigilance,Far Exceeds,Male,41,8,11,18,2.41,3.08,2.77,0.1168,2026-09-10,2.3,3.8,3.5
8014,101,0,Asia Pacific,R&D,Regulatory Affairs,Below,Male,39,14,12,31,2.58,3.3,2.04,0.0,,3.2,3.5,2.6
8015,522,0,Asia Pacific,Manufacturing,Legal & Compliance,Far Below,Male,33,10,11,18,3.71,1.28,4.76,0.0,,3.2,1.4,4.2
8016,446,0,Middle East & Africa,Manufacturing,IT & Digital,Far Below,Male,37,2,12,22,2.29,3.14,1.84,0.0,2026-01-02,,,
8017,599,1,Middle East & Africa,Digital,Legal & Compliance,Meets,Female,27,23,9,13,4.08,1.64,1.0,0.0853,,4.1,1.9,2.9
8018,1042,0,Europe,Finance,Market Access,Below,Female,29,28,10,16,2.49,2.57,3.54,0.0,2026-04-06,,,
8019,697,0,North America,Digital,Regulatory Affairs,Meets,Male,43,1,9,17,3.97,2.58,5.0,0.0853,,3.7,4.1,4.7
8020,973,0,Latin America,Finance,Legal & Compliance,Meets,Male,37,7,8,23,3.66,3.46,2.27,0.0331,,3.9,3.4,2.2
8021,217,0,Asia Pacific,Commercial,Medical Affairs,Below,Male,46,13,12,20,2.4,2.83,2.83,0.0,,3.3,2.9,4.3
8022,999,0,North America,Finance,Regulatory Affairs,Meets,Female,38,22,6,18,2.48,1.87,1.93,0.0331,,2.4,2.2,1.1
8023,857,0,North America,HR,Supply Chain,Below,Male,39,10,5,14,3.78,4.4,2.63,0.0,2026-09-19,3.4,2.3,3.4
8024,148,0,Europe,R&D,Communications,Meets,Non-Binary/Other,38,20,5,12,4.19,1.89,1.88,0.0977,,2.9,1.7,2.6
8025,1075,1,Latin America,Finance,IT & Digital,Meets,Male,32,7,9,37,3.33,3.51,3.6,0.0331,,4.7,3.4,4.6
8026,1011,0,Asia Pacific,Finance,Market Access,Meets,Non-Binary/Other,40,8,12,36,4.26,3.63,3.99,0.0331,2026-05-09,,,
8027,1015,0,Latin America,Finance,Communications,Meets,Male,34,8,12,27,4.31,3.21,1.41,0.0331,,4.9,4.0,1.0
8028,33,0,Europe,R&D,Clinical Operations,Exceeds,Male,40,9,11,18,2.55,3.13,3.98,0.1648,,3.3,2.8,2.4
8029,434,0,Middle East & Africa,Manufacturing,Human Resources,Exceeds,Male,33,16,12,22,4.41,3.63,1.84,0.0616,,5.0,2.8,2.4
8030,104,0,North America,R&D,Regulatory Affairs,Meets,Female,42,16,10,16,3.87,2.74,3.06,0.0977,,4.9,3.7,3.1
8031,369,0,Asia Pacific,Manufacturing,Human Resources,Meets,Male,41,16,8,10,2.59,3.88,3.65,0.0348,,4.8,3.7,2.2
8032,884,0,Middle East & Africa,HR,Sales,Meets,Female,45,17,6,17,2.8,2.69,2.52,0.0383,2026-01-15,,,
8033,24,0,Europe,R&D,Communications,Exceeds,Male,42,2,12,34,4.26,3.73,1.51,0.1648,,3.9,1.7,3.0
8034,418,0,Latin America,Manufacturing,Regulatory Affairs,Meets,Female,38,3,10,15,4.58,3.46,1.78,0.0348,,4.9,3.0,2.7
8035,839,0,North America,HR,Pharmacovigilance,Below,Male,47,9,7,17,3.15,3.22,3.64,0.0,,3.6,3.9,4.4
8036,883,0,Asia Pacific,HR,Medical Affairs,Exceeds,Male,40,3,8,10,5.0,1.41,3.81,0.0677,,4.9,1.7,3.2
8037,461,1,Middle East & Africa,Manufacturing,Pharmacovigilance,Meets,Male,25,20,10,22,4.62,3.46,1.13,0.0348,,4.0,3.8,1.9
8038,402,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Non-Binary/Other,34,1,9,16,3.9,2.37,4.18,0.0348,,5.0,3.8,3.1
8039,353,0,North America,Commercial,IT & Digital,Meets,Male,37,17,12,23,3.8,3.32,1.97,0.0422,,3.8,2.0,3.3
8040,732,0,Latin America,HR,Clinical Operations,Below,Male,46,17,10,14,3.82,3.71,2.18,0.0,2026-01-29,,,
8041,403,0,Europe,Manufacturing,Clinical Operations,Far Exceeds,Male,35,15,12,23,2.0,2.72,3.16,0.1069,2026-04-03,,,
8042,783,0,Latin America,HR,Clinical Operations,Meets,Female,34,8,11,19,2.81,1.54,1.0,0.0383,2026-05-16,,,
8043,26,0,Latin America,R&D,Legal & Compliance,Below,Male,26,14,12,21,3.28,3.43,2.99,0.0,,3.2,3.1,2.8
8044,571,0,Latin America,Digital,Medical Affairs,Meets,Female,46,4,5,18,3.0,2.53,2.59,0.0853,2026-01-22,,,
8045,681,0,North America,Digital,Pharmacovigilance,Meets,Male,47,13,7,16,3.86,4.32,3.31,0.0853,,3.4,2.7,2.7
8046,907,0,North America,Finance,Quality Assurance,Below,Male,31,17,9,18,3.46,1.64,2.6,0.0,,2.7,2.0,4.0
8047,528,0,Europe,Manufacturing,Supply Chain,Meets,Male,29,11,11,27,3.81,3.38,3.77,0.0348,,3.2,4.3,4.9
8048,467,0,Latin America,Manufacturing,Communications,Meets,Female,44,9,8,24,3.15,2.86,1.88,0.0348,2026-03-05,,,
8049,769,0,North America,HR,Clinical Operations,Meets,Male,46,4,8,18,4.44,2.89,3.32,0.0383,,5.0,3.3,3.0
8050,930,0,Europe,Finance,Data Science,Meets,Male,34,10,5,13,3.5,3.88,2.44,0.0331,,4.0,3.7,2.0
8051,441,0,Europe,Manufacturing,Pharmacovigilance,Below,Male,37,7,12,15,3.13,3.26,1.0,0.0,,3.7,5.0,2.1
8052,762,0,Latin America,HR,Communications,Meets,Female,41,28,12,36,3.89,3.05,2.04,0.0383,,5.0,4.8,2.9
8053,427,0,Asia Pacific,Manufacturing,Pharmacovigilance,Meets,Male,32,10,6,16,3.96,2.63,2.83,0.0348,,4.7,3.7,1.6
8054,754,0,Latin America,HR,Sales,Below,Male,33,17,7,18,3.39,3.01,2.65,0.0,2026-01-23,,,
8055,434,0,Asia Pacific,Manufacturing,IT & Digital,Meets,Female,36,17,8,11,2.04,1.32,2.11,0.0348,2026-10-11,1.7,2.3,4.4
8056,244,0,Europe,Commercial,Finance & Accounting,Meets,Male,32,33,5,7,4.15,2.74,1.87,0.0422,,5.0,1.6,2.0
8057,789,0,North America,HR,Marketing,Meets,Male,55,15,6,42,1.96,2.54,2.75,0.0383,2026-10-05,2.7,3.9,3.3
8058,213,0,Middle East & Africa,Commercial,Human Resources,Meets,Female,45,37,7,12,2.19,3.01,4.21,0.0422,,3.6,3.5,2.4
8059,235,0,Europe,Commercial,Finance & Accounting,Meets,Male,36,7,10,25,3.41,3.07,2.57,0.0422,,4.2,4.7,2.1
8060,314,0,North America,Commercial,Marketing,Meets,Male,39,6,9,13,2.95,2.94,1.47,0.0422,2026-05-14,,,
8061,315,0,Europe,Commercial,Market Access,Meets,Male,28,19,9,14,3.39,3.21,5.0,0.0422,,4.2,3.8,3.6
8062,140,0,Latin America,R&D,Medical Affairs,Meets,Male,40,8,11,35,4.57,2.66,1.0,0.0977,,3.7,2.6,2.7
8063,901,0,Asia Pacific,Finance,Clinical Operations,Below,Non-Binary/Other,42,8,7,12,3.69,1.0,4.5,0.0,,4.4,2.9,4.7
8064,612,0,Europe,Digital,Sales,Far Exceeds,Male,34,5,11,13,2.7,1.0,2.85,0.2363,,2.6,3.4,3.8
8065,112,0,North America,R&D,Finance & Accounting,Exceeds,Female,35,5,11,24,4.06,2.78,2.42,0.1648,,4.6,3.3,3.2
8066,382,0,Latin America,Manufacturing,Clinical Operations,Meets,Female,33,7,8,23,2.15,1.35,2.31,0.0348,,3.4,1.3,2.8
8067,446,0,Middle East & Africa,Manufacturing,Clinical Operations,Exceeds,Female,46,10,7,17,2.8,5.0,2.49,0.0616,,2.9,4.0,3.6
8068,927,0,Latin America,Finance,Human Resources,Meets,Female,46,18,9,10,3.3,2.87,2.54,0.0331,,4.0,3.5,2.9
8069,683,0,Asia Pacific,Digital,Sales,Far Below,Male,40,4,6,17,2.83,4.92,4.5,0.0,,2.5,3.2,2.0
8070,610,0,Latin America,Digital,Sales,Meets,Male,39,6,9,18,3.92,1.67,1.57,0.0853,,3.2,3.2,2.5
8071,668,0,Middle East & Africa,Digital,Supply Chain,Exceeds,Female,31,12,7,14,3.36,3.77,2.53,0.1452,2026-05-02,,,
8072,309,0,North America,Commercial,Regulatory Affairs,Below,Female,34,13,5,9,3.58,2.76,2.58,0.0,,3.3,3.4,1.7
8073,10,0,Europe,R&D,Communications,Meets,Male,36,5,6,13,3.44,1.5,2.66,0.0977,,3.6,2.0,2.6
8074,375,0,Asia Pacific,Manufacturing,Marketing,Exceeds,Male,34,15,11,15,4.13,2.99,4.51,0.0616,,4.8,2.5,2.8
8075,126,0,Middle East & Africa,R&D,Regulatory Affairs,Exceeds,Male,41,2,9,34,2.49,2.14,2.5,0.1648,,3.5,3.4,4.4
8076,52,0,Asia Pacific,R&D,Communications,Meets,Female,28,21,11,32,1.94,3.92,1.82,0.0977,2026-01-21,,,
8077,181,0,Latin America,R&D,Finance & Accounting,Below,Female,30,5,5,13,3.96,2.52,4.73,0.0,2026-03-24,,,
8078,706,0,Asia Pacific,Digital,Market Access,Meets,Female,34,3,11,21,2.72,1.98,2.12,0.0853,,2.7,1.7,1.9
8079,1045,0,Middle East & Africa,Finance,Sales,Meets,Male,29,11,11,19,2.5,3.82,2.76,0.0331,,3.4,4.8,2.1
8080,1079,0,Europe,Finance,Medical Affairs,Exceeds,Male,44,10,6,29,3.45,4.72,1.99,0.0588,,3.7,1.9,1.1
8081,700,0,Europe,Digital,Human Resources,Meets,Male,45,7,11,14,3.52,2.83,2.38,0.0853,,3.4,3.9,2.5
8082,375,0,Asia Pacific,Manufacturing,Market Access,Exceeds,Male,28,6,7,11,4.26,2.99,3.41,0.0616,,5.0,1.3,3.8
8083,491,0,North America,Manufacturing,Sales,Meets,Male,40,26,11,21,3.42,2.65,2.92,0.0348,,4.3,1.6,4.1
8084,435,0,Asia Pacific,Manufacturing,Regulatory Affairs,Meets,Male,36,6,10,12,3.35,2.07,2.24,0.0348,,4.1,2.6,1.0
8085,963,0,Latin America,Finance,Quality Assurance,Far Below,Male,38,19,7,10,2.75,2.98,2.9,0.0,,3.7,3.6,3.8
8086,1036,0,Europe,Finance,Quality Assurance,Meets,Female,41,12,9,30,4.61,3.19,4.16,0.0331,,4.0,5.0,4.3
8087,49,0,Europe,R&D,Marketing,Below,Male,26,19,8,18,4.29,1.45,1.89,0.0,,4.4,2.0,3.3
8088,626,0,Europe,Digital,Data Science,Meets,Male,44,15,5,17,1.83,1.49,3.4,0.0853,,2.5,2.6,1.4
8089,219,0,North America,Commercial,Medical Affairs,Below,Female,41,17,9,12,4.52,2.03,1.43,0.0,2026-02-19,,,
8090,149,0,North America,R&D,Clinical Operations,Below,Male,45,14,8,16,2.82,2.02,1.84,0.0,,3.0,2.2,2.5
8091,844,0,Middle East & Africa,HR,Pharmacovigilance,Meets,Male,27,6,11,31,4.23,2.27,2.88,0.0383,,3.0,3.1,4.5
8092,1023,0,Asia Pacific,Finance,Market Access,Meets,Female,38,5,12,14,3.65,4.82,2.27,0.0331,,2.2,3.7,2.2
8093,63,0,Asia Pacific,R&D,Sales,Meets,Female,41,10,12,15,4.14,3.37,4.33,0.0977,2026-08-12,5.0,4.2,2.3
8094,680,0,Latin America,Digital,Legal & Compliance,Meets,Female,41,4,12,20,4.08,2.8,3.56,0.0853,,5.0,3.9,3.3
8095,728,0,Europe,HR,Quality Assurance,Meets,Male,43,3,12,25,3.7,3.08,3.65,0.0383,,4.6,3.4,3.4
8096,92,0,North America,R&D,Data Science,Meets,Non-Binary/Other,41,9,10,18,3.91,2.96,4.74,0.0977,,3.1,2.8,4.7
8097,558,0,Latin America,Digital,Medical Affairs,Meets,Male,26,7,11,18,2.6,2.68,1.95,0.0853,2026-01-18,,,
8098,594,0,Latin America,Digital,Medical Affairs,Meets,Non-Binary/Other,45,12,11,34,5.0,2.91,1.77,0.0853,,4.7,4.2,1.0
8099,941,0,North America,Finance,Quality Assurance,Exceeds,Female,35,13,5,14,2.71,2.4,3.06,0.0588,,3.0,3.7,2.3
8100,329,0,Asia Pacific,Commercial,Communications,Meets,Female,39,10,10,20,3.65,2.56,2.83,0.0422,2026-02-15,,,
8101,54,0,Europe,R&D,IT & Digital,Meets,Female,47,11,6,17,3.39,2.84,2.85,0.0977,,3.7,3.3,3.0
8102,579,0,Asia Pacific,Digital,Pharmacovigilance,Below,Female,38,17,8,35,3.65,3.09,2.29,0.0,2026-01-26,,,
8103,380,1,Latin America,Manufacturing,Data Science,Meets,Male,36,5,9,16,2.41,2.87,1.87,0.0348,,2.7,2.5,4.1
8104,579,0,Europe,Digital,Supply Chain,Meets,Female,31,7,8,14,3.32,2.09,2.5,0.0853,,4.3,5.0,2.9
8105,205,0,Middle East & Africa,Commercial,Pharmacovigilance,Meets,Female,30,6,10,15,2.61,3.95,2.14,0.0422,,2.9,5.0,1.5
8106,545,0,Latin America,Digital,Regulatory Affairs,Below,Male,31,17,8,21,1.89,2.67,3.81,0.0,,2.3,3.4,3.7
8107,929,0,Asia Pacific,Finance,Medical Affairs,Meets,Female,38,10,11,14,2.94,2.15,2.72,0.0331,,3.2,3.4,1.0
8108,77,0,Asia Pacific,R&D,Data Science,Meets,Female,51,13,6,15,4.83,5.0,3.82,0.0977,,3.4,4.3,4.0
8109,967,0,Asia Pacific,Finance,Quality Assurance,Meets,Female,36,20,5,19,2.84,1.0,1.76,0.0331,,3.7,1.4,2.8
8110,106,0,North America,R&D,Medical Affairs,Meets,Male,38,14,7,14,3.67,3.07,2.78,0.0977,,4.1,3.2,1.3
8111,727,0,Latin America,HR,Pharmacovigilance,Exceeds,Male,42,18,9,21,3.75,2.69,2.05,0.0677,,2.8,3.4,3.2
8112,144,0,Europe,R&D,Clinical Operations,Meets,Female,34,4,12,22,4.06,4.37,2.46,0.0977,,4.3,3.8,1.7
8113,731,0,Asia Pacific,HR,Clinical Operations,Meets,Male,46,16,10,12,3.46,4.25,3.68,0.0383,2026-02-14,,,
8114,934,0,Asia Pacific,Finance,Medical Affairs,Exceeds,Female,35,19,6,10,4.04,3.42,4.18,0.0588,2026-02-05,,,
8115,384,0,North America,Manufacturing,Data Science,Below,Female,45,9,10,14,3.72,3.12,4.06,0.0,,3.7,1.6,3.6
8116,320,0,Europe,Commercial,Data Science,Meets,Male,42,14,10,12,4.66,2.04,1.82,0.0422,,5.0,2.7,2.2
8117,475,0,Latin America,Manufacturing,Market Access,Below,Female,39,7,7,8,2.6,4.1,3.45,0.0,,1.4,5.0,3.8
8118,848,0,Middle East & Africa,HR,IT & Digital,Exceeds,Male,34,15,9,15,4.14,2.73,1.87,0.0677,,3.5,3.4,1.0
8119,611,0,North America,Digital,Regulatory Affairs,Far Below,Female,44,14,11,32,3.6,4.24,3.48,0.0,,5.0,3.3,2.0
8120,673,0,Latin America,Digital,Legal & Compliance,Below,Male,37,13,6,13,2.87,3.17,1.57,0.0,,2.6,3.6,3.9
8121,514,0,Middle East & Africa,Manufacturing,Market Access,Exceeds,Female,35,7,5,12,3.29,2.51,3.03,0.0616,,4.4,2.1,3.9
8122,596,0,Asia Pacific,Digital,Market Access,Meets,Female,48,21,12,32,4.81,3.62,1.8,0.0853,,3.5,2.7,1.8
8123,771,0,Asia Pacific,HR,Regulatory Affairs,Meets,Male,25,10,8,9,3.25,2.83,3.7,0.0383,,3.7,1.6,3.7
8124,947,0,Europe,Finance,Quality Assurance,Far Below,Male,47,15,9,15,4.1,2.65,1.72,0.0,,3.7,2.4,1.0
8125,206,0,Middle East & Africa,Commercial,Clinical Operations,Meets,Male,50,13,12,33,3.55,2.88,3.13,0.0422,,3.7,3.3,4.2
8126,53,0,Asia Pacific,R&D,Legal & Compliance,Far Exceeds,Male,33,19,8,23,4.47,3.6,3.35,0.2644,2026-03-03,,,
8127,788,0,Asia Pacific,HR,Communications,Meets,Female,34,14,12,17,3.19,3.41,2.14,0.0383,,2.8,3.9,3.2
8128,797,0,Europe,HR,Quality Assurance,Exceeds,Female,31,2,9,17,4.2,2.09,2.27,0.0677,2026-01-24,,,
8129,18,1,Latin America,R&D,Market Access,Far Exceeds,Non-Binary/Other,43,4,5,15,3.04,4.22,3.01,0.2644,,4.4,3.6,2.3
8130,90,0,Asia Pacific,R&D,Data Science,Meets,Male,34,9,5,8,3.51,1.95,3.6,0.0977,,3.2,2.3,2.1
8131,216,0,North America,Commercial,Regulatory Affairs,Meets,Female,37,3,5,9,2.31,2.92,4.35,0.0422,,3.0,2.5,4.8
8132,272,0,North America,Commercial,Pharmacovigilance,Meets,Female,42,6,8,10,2.49,2.49,3.63,0.0422,2026-01-31,,,
8133,235,0,Latin America,Commercial,Sales,Below,Non-Binary/Other,28,6,9,16,3.34,3.61,3.79,0.0,,3.9,2.5,3.4
8134,669,0,Middle East & Africa,Digital,Communications,Meets,Male,29,11,12,21,3.22,2.54,3.21,0.0853,,4.2,4.0,3.4
8135,720,0,Europe,HR,Legal & Compliance,Exceeds,Female,40,8,11,13,1.94,4.06,2.55,0.0677,,1.8,2.9,2.2
8136,1034,0,North America,Finance,Sales,Meets,Female,36,13,12,20,3.52,3.88,3.18,0.0331,2026-01-05,,,
8137,39,0,North America,R&D,Finance & Accounting,Exceeds,Female,32,5,8,9,3.45,2.36,2.71,0.1648,2026-03-07,,,
8138,745,0,Latin America,HR,Marketing,Exceeds,Female,38,19,12,35,2.53,3.87,3.23,0.0677,,2.5,3.9,2.9
8139,805,0,Middle East & Africa,HR,Medical Affairs,Far Exceeds,Male,37,14,5,13,4.17,4.34,1.0,0.1168,,4.4,3.5,2.1
8140,292,0,Middle East & Africa,Commercial,Supply Chain,Exceeds,Female,33,5,8,12,3.35,3.38,4.2,0.0743,2026-09-30,3.3,5.0,4.5
8141,351,1,Latin America,Commercial,Supply Chain,Meets,Male,39,21,8,31,2.49,3.31,4.7,0.0422,,3.9,2.7,4.3
8142,737,0,North America,HR,Human Resources,Exceeds,Male,32,12,5,7,3.97,3.14,1.44,0.0677,,4.0,3.0,1.9
8143,334,0,Europe,Commercial,Pharmacovigilance,Meets,Male,42,10,6,11,1.66,3.49,3.65,0.0422,,2.4,2.7,3.6
8144,543,1,North America,Digital,Marketing,Meets,Male,37,20,12,21,1.91,2.76,3.82,0.0853,,3.5,4.6,3.0
8145,164,0,Middle East & Africa,R&D,Finance & Accounting,Meets,Male,49,3,12,26,2.12,2.33,2.89,0.0977,2026-06-06,,,
8146,715,0,North America,HR,Clinical Operations,Meets,Male,30,14,5,24,3.52,3.8,1.0,0.0383,,3.0,3.7,2.8
8147,23,1,Europe,R&D,Pharmacovigilance,Meets,Male,34,17,10,29,3.84,3.68,2.42,0.0977,,4.5,4.0,2.9
8148,608,0,Asia Pacific,Digital,IT & Digital,Meets,Male,44,5,12,18,2.59,2.82,2.02,0.0853,,3.5,3.4,2.8
8149,300,0,North America,Commercial,Finance & Accounting,Meets,Male,32,27,7,10,3.63,3.0,4.2,0.0422,,3.9,4.2,2.5
8150,429,0,Latin America,Manufacturing,Market Access,Below,Female,38,21,11,19,4.48,3.16,2.69,0.0,,4.4,4.1,1.8
8151,590,0,Asia Pacific,Digital,Pharmacovigilance,Meets,Female,26,6,11,21,2.81,4.48,3.02,0.0853,,2.8,3.8,2.4
8152,400,0,Latin America,Manufacturing,Sales,Exceeds,Female,32,8,5,25,2.12,1.91,3.53,0.0616,,3.8,2.8,3.6
8153,137,0,Latin America,R&D,Supply Chain,Meets,Male,32,4,7,13,5.0,3.28,2.54,0.0977,2026-08-03,3.7,3.1,4.3
8154,800,0,Latin America,HR,Clinical Operations,Below,Female,37,5,9,18,3.49,3.23,2.04,0.0,2026-08-24,2.9,2.8,3.1
8155,240,0,North America,Commercial,Medical Affairs,Exceeds,Female,44,6,10,21,2.28,3.89,3.56,0.0743,,2.7,4.3,1.7
8156,597,0,Middle East & Africa,Digital,IT & Digital,Exceeds,Male,36,4,10,24,2.87,2.62,2.99,0.1452,,3.0,2.5,4.2
8157,328,0,Asia Pacific,Commercial,Market Access,Exceeds,Male,36,19,5,9,1.17,2.76,2.48,0.0743,2026-07-04,1.0,3.6,1.6
8158,431,1,Europe,Manufacturing,Medical Affairs,Meets,Female,33,19,10,17,2.4,3.84,2.16,0.0348,,2.5,3.4,3.3
8159,440,0,Middle East & Africa,Manufacturing,Sales,Below,Female,31,7,11,48,3.42,2.26,1.0,0.0,2026-04-14,,,
8160,913,0,North America,Finance,Marketing,Meets,Male,44,15,6,11,3.54,3.92,4.05,0.0331,,4.8,3.7,2.3
8161,874,0,Latin America,HR,Medical Affairs,Meets,Female,39,3,5,15,1.83,2.42,3.73,0.0383,2026-03-03,,,
8162,516,0,Europe,Manufacturing,Marketing,Below,Male,36,15,10,18,3.68,2.42,4.67,0.0,,3.2,2.3,4.8
8163,738,0,Asia Pacific,HR,Market Access,Below,Female,48,10,9,26,2.96,3.35,4.06,0.0,,3.7,3.1,4.4
8164,1027,0,Middle East & Africa,Finance,Supply Chain,Exceeds,Male,25,10,9,16,3.59,2.85,3.67,0.0588,,3.7,2.4,2.8
8165,568,0,Middle East & Africa,Digital,Data Science,Meets,Male,44,13,5,15,4.51,3.24,3.09,0.0853,,3.7,2.7,4.0
8166,1036,0,Europe,Finance,Pharmacovigilance,Meets,Male,29,14,5,21,3.96,3.65,2.01,0.0331,2026-01-30,,,
8167,892,0,North America,HR,Quality Assurance,Meets,Male,39,11,5,10,3.29,4.15,3.4,0.0383,2026-11-02,3.3,3.1,2.6
8168,382,0,Asia Pacific,Manufacturing,Clinical Operations,Meets,Non-Binary/Other,44,2,9,11,3.0,2.18,2.72,0.0348,,4.1,3.3,2.1
8169,94,0,Europe,R&D,Finance & Accounting,Below,Female,27,8,8,9,2.52,2.94,4.13,0.0,,4.6,3.4,2.1
8170,755,0,Latin America,HR,Regulatory Affairs,Meets,Female,45,14,6,24,2.16,3.07,2.82,0.0383,,3.3,4.3,2.2
8171,303,0,Asia Pacific,Commercial,Regulatory Affairs,Below,Female,37,20,7,9,2.57,3.93,2.72,0.0,2026-03-22,,,
8172,127,0,Middle East & Africa,R&D,Market Access,Exceeds,Male,33,17,7,16,3.96,2.94,1.83,0.1648,,3.7,2.9,1.8
